VO0001,558,8998866605809,2
VO0001,558,8998866805414,11
VO0001,558,8998866605816,10
VO0001,559,8998866606769,22
VO0001,559,8998866608589,17
VO0001,559,8998866605199,13
VO0001,560,8998866605199,31
VO0001,560,8998866606769,10
VO0001,560,8998866608589,10
VO0001,560,8998866803878,2
VO0001,561,8998866618670,9
VO0001,561,8998866618663,1
VO0001,561,8998866803878,3
VO0001,561,8998866619264,4
VO0001,562,8992979190986,6
VO0001,562,8992979130012,1
VO0001,562,8992979120013,11
VO0001,562,8993335514293,9
VO0001,563,8998866610247,5
VO0001,563,8998866607346,2
VO0001,563,8993335517218,6
VO0001,563,8993335524568,2
VO0001,563,8992979190986,1
VO0001,563,8992929411000,7
VO0001,563,8993335514293,1
VO0001,563,8992979130012,1
VO0001,563,8992929140108,1
VO0001,563,8993335514996,1
VO0001,563,8993335517218,6
VO0001,563,8992979120013,1
VO0001,563,8993335517379,2
VO0001,550,8993335516518,12
VO0001,550,8993335519038,11
VO0001,550,8993335516778,6
VO0001,550,8992727002462,14
VO0001,551,8992727003803,2
VO0001,551,8992727001489,4
VO0001,551,8992727005302,2
VO0001,551,8992727005289,2
VO0001,552,8992727003803,7
VO0001,552,8992727003070,6
VO0001,552,8992727004381,2
VO0001,552,8992727003681,6
VO0001,553,8992727005289,7
VO0001,553,8992727005302,21
VO0001,554,8998866612524,3
VO0001,554,8992929413004,7
VO0001,554,8993335519397,8
VO0001,554,8992929411000,6
VO0001,555,8992929411000,2
VO0001,555,8992727002844,2
VO0001,555,8992727005296,21
VO0001,555,8993335510783,2
VO0001,556,8999999042646,31
VO0001,556,8999999526894,72
VO0001,556,8999999042639,44
VO0001,661,8998866603898,4
VO0001,661,8998866607346,15
VO0001,661,8998866610247,12
VO0001,661,8999999406943,11
VO0001,661,8998866608930,29
VO0001,661,8993335517133,1
VO0001,661,8993335510783,4
VO0001,661,8992929140061,12
VO0001,661,8998866608909,12
VO0001,661,8992929140108,12
VO0001,661,8998866612517,6
VO0001,661,8998866607315,5
VO0001,661,8998866610438,3
VO0001,661,8998866618670,12
VO0001,661,8992727005289,12
VO0001,661,8998866614672,9
VO0001,661,8998866601849,12
VO0001,661,8992727007986,24
VO0001,661,8998866613545,12
VO0001,661,8998866618304,12
VO0001,661,8998866619271,2
VO0001,661,8998866670807,7
VO0001,661,8998866803878,12
VO0001,661,8993335517218,1
VO0001,661,8993335524568,3
VO0001,661,8998866611824,6
VO0001,661,8998866603072,14
VO0001,661,8998866804387,6
VO0001,661,8998866659598,12
VO0001,661,8998866808415,2
VO0001,661,8998866604390,24
VO0001,661,8998866618649,12
VO0001,661,8998866692601,12
VO0001,661,8998866803656,6
VO0001,661,8998866618663,6
VO0001,661,8998866659666,24
VO0001,661,8998866608992,30
VO0001,661,8998866605809,6
VO0001,661,8998866618311,18
VO0001,661,8998866808859,18
VO0001,661,8999999006006,12
VO0001,661,8998866612210,12
VO0001,661,8998866609180,12
VO0001,661,8999999571580,12
VO0001,661,8998866613750,3
VO0001,661,8998866619264,6
VO0001,661,8998866805421,30
VO0001,661,8998866808262,12
VO0001,661,8998866659574,24
VO0001,661,8998866605649,8
VO0001,661,8998866602921,5
VO0001,661,8999999571634,6
VO0001,661,8998866603416,16
VO0001,661,8998866808316,4
VO0001,661,8998866805353,6
VO0001,432,B51025,5
VO0001,432,8992779270307,2
VO0001,432,8992779271304,3
VO0001,432,8992779270901,3
VO0001,432,8992779269905,6
VO0001,432,8992779269103,8
VO0001,432,8992779264405,1
VO0001,432,8992779281303,2
VO0001,433,8992779262203,4
VO0001,433,8992779275203,10
VO0001,433,8992779275609,2
VO0001,433,8992779261800,13
VO0001,433,8992779261909,7
VO0001,435,8992779272301,9
VO0001,436,8992779011207,2
VO0001,436,8992779017100,11
VO0001,436,8992929140207,12
VO0001,437,8886012781227,18
VO0001,437,8886020222057,7
VO0001,437,8886020225119,2
VO0001,437,8886020225058,5
VO0001,437,8998990222019,19
VO0001,437,8886020225300,7
VO0001,437,8886020225331,15
VO0001,437,8886020225294,6
VO0001,437,8886020225324,9
VO0001,437,8886012781289,13
VO0001,437,8886012781340,18
VO0001,437,8886012781401,22
VO0001,437,8992779052200,11
VO0001,437,8992779024207,1
VO0001,437,8992779022203,2
VO0001,437,8992779025204,1
VO0001,437,8993560033309,1
VO0001,438,8886020223238,8
VO0001,438,8886020223450,8
VO0001,438,8886020223467,12
VO0001,438,8886020223474,6
VO0001,438,8886020223481,6
VO0001,438,8886020223245,8
VO0001,438,8886020223290,5
VO0001,438,8886020223283,8
VO0001,431,8886020223351,10
VO0001,431,8886020223344,10
VO0001,431,8998990223023,2
VO0001,431,8886020223078,7
VO0001,431,8991111101330,3
VO0001,431,8991111101323,6
VO0001,431,88530208,9
VO0001,431,8850007040354,2
VO0001,431,9556006060346,4
VO0001,431,9556006004234,2
VO0001,431,9556006060001,2
VO0001,431,4801010524304,10
VO0001,431,9556006060353,6
VO0001,431,9556006000212,5
VO0001,431,9556006060261,8
VO0001,431,88530215,9
VO0001,431,8850007040385,6
VO0001,431,4801010539100,9
VO0001,431,8992857020657,2
VO0001,431,8992857020664,3
VO0001,431,8992857130219,1
VO0001,431,8992857130202,1
VO0001,431,8992857130134,2
VO0001,431,8998103011363,40
VO0001,431,8888103006974,36
VO0001,431,8992911011331,12
VO0001,431,8992911051238,24
VO0001,431,8998103010267,24
VO0001,431,8886030323904,12
VO0001,431,8886030322907,7
VO0001,431,8886030323805,4
VO0001,431,8886030323904,2
VO0001,431,8886030322808,10
VO0001,386,8992745380825,22
VO0001,386,8992745380238,35
VO0001,386,8992745380221,34
VO0001,386,8992779103001,4
VO0001,386,8886012826294,4
VO0001,386,8992745326120,2
VO0001,387,4902430517461,2
VO0001,387,4902430517454,4
VO0001,387,4902430517478,5
VO0001,387,4902430517423,9
VO0001,387,4902430517430,11
VO0001,387,4902430517393,9
VO0001,387,4902430377195,9
VO0001,387,4902430377379,9
VO0001,387,4902430377331,5
VO0001,389,4902430517256,8
VO0001,389,4902430516969,4
VO0001,389,4902430516921,14
VO0001,389,4902430516266,8
VO0001,389,4902430516877,3
VO0001,389,4902430516198,7
VO0001,389,4902430516167,7
VO0001,390,8992745325512,9
VO0001,390,8992779194009,5
VO0001,390,8992745320364,3
VO0001,390,8992745320388,18
VO0001,390,8992745560548,1
VO0001,391,8992779195907,6
VO0001,391,8992779186905,7
VO0001,391,8992779184901,3
VO0001,391,8992779185908,1
VO0001,391,8992779194009,9
VO0001,391,8992779184000,7
VO0001,391,8850175019213,10
VO0001,391,8992779194009,6
VO0001,391,8992911860045,77
VO0001,391,8992911860052,4
VO0001,391,8992779154102,11
VO0001,391,8998990215097,1
VO0001,391,8992779125904,7
VO0001,391,8994037703664,2
VO0001,391,8998990215059,3
VO0001,392,8998899995724,15
VO0001,392,8998899995564,4
VO0001,392,8886020208303,6
VO0001,392,614689001205,4
VO0001,392,614689001045,4
VO0001,392,614689001076,1
VO0001,392,614689001229,6
VO0001,392,614689003001,7
VO0001,392,614689004046,10
VO0001,392,614689004077,11
VO0001,393,8886012826287,5
VO0001,393,8886012826270,2
VO0001,393,8886012207017,2
VO0001,393,8992745325420,25
VO0001,394,8998899400327,6
VO0001,394,8998899400341,2
VO0001,395,8998899001128,10
VO0001,395,8998899400334,3
VO0001,396,8992772086011,8
VO0001,396,8998899995632,10
VO0001,396,8998899995922,1
VO0001,396,8998899995939,2
VO0001,397,8992772106023,10
VO0001,397,8998899995984,4
VO0001,397,8992772106016,2
VO0001,397,8998899001135,6
VO0001,397,8998899994550,20
VO0001,397,8998899001173,10
VO0001,397,8998899001036,1
VO0001,397,8998899994550,9
VO0001,398,8992772623018,7
VO0001,398,8992772593014,10
VO0001,399,8992745730309,4
VO0001,399,8992857130493,11
VO0001,399,8992857130172,12
VO0001,400,8992857130394,11
VO0001,400,8992857130370,10
VO0001,400,8992857130387,2
VO0001,400,8992857020114,2
VO0001,400,8992857130141,12
VO0001,401,8992857130394,4
VO0001,401,8992857130158,5
VO0001,401,8992857020121,1
VO0001,401,8992857130189,1
VO0001,401,8992857130196,5
VO0001,402,8992857020121,2
VO0001,402,8992857130158,5
VO0001,402,8992857130189,2
VO0001,402,8992857130196,5
VO0001,403,8992857020657,15
VO0001,403,8992857020664,8
VO0001,403,8992857020541,20
VO0001,403,8992857020565,5
VO0001,403,8992857130134,8
VO0001,403,8992857020534,4
VO0001,403,8992857020558,10
VO0001,403,8992857130202,8
VO0001,403,8992857130219,10
VO0001,404,8998899940229,9
VO0001,404,8992857070119,13
VO0001,404,8992857130318,12
VO0001,404,8992857070126,23
VO0001,404,8992857130325,27
VO0001,405,8998899994802,10
VO0001,405,8998899995526,1
VO0001,405,8998899001401,11
VO0001,405,8992857080118,3
VO0001,405,8992857060134,3
VO0001,405,8992745140689,16
VO0001,406,8998899001326,30
VO0001,406,8998899001340,13
VO0001,406,8998899001975,1
VO0001,406,8998899001937,14
VO0001,406,8992857050166,6
VO0001,406,8992857050135,27
VO0001,406,8992857050173,10
VO0001,407,8992857070119,8
VO0001,407,8992857130325,1
VO0001,407,8992857070126,1
VO0001,407,8992745140573,2
VO0001,407,8992745120636,2
VO0001,407,8992745120148,27
VO0001,407,8992745120520,6
VO0001,407,8998990205098,6
VO0001,407,8998990205081,3
VO0001,408,8992748195204,1
VO0001,408,8886012123003,2
VO0001,408,8992748195402,5
VO0001,408,8886020219033,21
VO0001,408,8886012281680,11
VO0001,408,8992857100120,8
VO0001,408,8992745705833,7
VO0001,409,8998899004242,9
VO0001,409,8998899004105,20
VO0001,409,8998899004297,4
VO0001,409,8998899004211,11
VO0001,409,8998899400228,11
VO0001,409,8998899994659,2
VO0001,409,8992772027014,9
VO0001,409,8992772757010,9
VO0001,409,8992772747011,8
VO0001,409,8992772755047,6
VO0001,409,8992772215039,3
VO0001,409,8992772315111,35
VO0001,409,8992772635028,7
VO0001,409,8992772313056,26
VO0001,409,8998899001500,6
VO0001,410,8998899001623,1
VO0001,410,8998899001623,5
VO0001,410,8998899995670,16
VO0001,410,8992929754015,1
VO0001,410,8993005201515,7
VO0001,411,8998899001340,1
VO0001,411,8998990205036,24
VO0001,411,8998990205043,16
VO0001,411,8886020205029,17
VO0001,411,8886020033431,18
VO0001,412,8998899001364,7
VO0001,412,8992857030144,8
VO0001,412,8992857030151,8
VO0001,412,8992857080132,1
VO0001,412,8992857080118,3
VO0001,413,8998899001357,20
VO0001,413,8998899001203,12
VO0001,413,8992857030120,11
VO0001,413,8992857030137,14
VO0001,414,8992745120513,6
VO0001,414,8992745120131,21
VO0001,414,8992745120131,
VO0001,414,8992745120179,14
VO0001,414,8998899001678,1
VO0001,414,8992743120324,8
VO0001,415,8999999036348,2
VO0001,415,8999999557133,2
VO0001,415,8998866106207,1
VO0001,416,8999999549510,46
VO0001,416,8999999524722,13
VO0001,416,8999999390198,30
VO0001,418,8999999390198,33
VO0001,417,8998866611718,17
VO0001,418,8999999524807,29
VO0001,419,8998866100700,2
VO0001,419,8998866611718,5
VO0001,420,8999999008475,26
VO0001,421,8997031480029,7
VO0001,421,8999908251206,6
VO0001,421,8997017120024,20
VO0001,421,8993379255145,6
VO0001,421,8993379255152,10
VO0001,422,8998866106122,5
VO0001,422,8998866104876,3
VO0001,422,8886030529122,9
VO0001,422,8993379255152,3
VO0001,423,8998866106153,13
VO0001,423,8998866182218,7
VO0001,423,8998866105149,13
VO0001,424,8998866107914,23
VO0001,424,8998866106160,4
VO0001,424,8998866100717,4
VO0001,425,8998866100700,36
VO0001,425,8998866105156,23
VO0001,425,8998866105248,17
VO0001,426,8998866106092,18
VO0001,426,8998866106092,18
VO0001,354,8998866605793,23
VO0001,354,8998866605786,20
VO0001,354,8997010252425,14
VO0001,355,8998866603829,41
VO0001,355,8998866607889,29
VO0001,355,8998866603836,7
VO0001,355,8998866608275,23
VO0001,355,8998866603812,36
VO0001,356,8992929111429,18
VO0001,356,8999999549480,47
VO0001,357,8992929111412,12
VO0001,357,8992929111443,2
VO0001,357,8998866671729,12
VO0001,357,8999999549480,34
VO0001,358,8998866670777,3
VO0001,358,8998866671699,16
VO0001,358,8998866605793,2
VO0001,359,8998866600477,12
VO0001,359,8998866600460,10
VO0001,359,8998866671712,19
VO0001,359,8998866600644,14
VO0001,360,8997031480043,8
VO0001,360,8997031480029,4
VO0001,960,8997017120024,15
VO0001,360,8993335516518,4
VO0001,360,8997010252418,1
VO0001,360,8998866670807,4
VO0001,360,8993335516518,5
VO0001,349,8997217180095,4
VO0001,349,8851111201204,6
VO0001,349,8993189270284,32
VO0001,349,8993189270291,21
VO0001,349,8993189270048,18
VO0001,350,8993189322556,32
VO0001,350,8993189700149,20
VO0001,351,8993189700156,9
VO0001,351,8993189700170,18
VO0001,352,8993189700576,6
VO0001,352,8993189700187,21
VO0001,353,8993189700583,8
VO0001,353,8993189700545,21
VO0001,344,8993189270338,4
VO0001,344,8993189230103,38
VO0001,345,8993189270741,23
VO0001,345,8993189270024,4
VO0001,346,8993189270307,24
VO0001,346,8993189270024,7
VO0001,347,8993189270345,15
VO0001,347,8993189270307,19
VO0001,348,8993189270352,10
VO0001,348,8993189270314,18
VO0001,339,8998990212416,11
VO0001,339,8998990212300,12
VO0001,339,8998990212423,17
VO0001,339,8998990212430,24
VO0001,339,8998990212294,16
VO0001,340,8998990212416,51
VO0001,340,8998990212225,30
VO0001,340,8998990212218,27
VO0001,341,8998990212133,28
VO0001,341,8998990212225,7
VO0001,341,8998990212249,20
VO0001,341,8998990212126,19
VO0001,341,8998990212232,37
VO0001,342,8992873180113,6
VO0001,342,8992873140100,14
VO0001,342,8992873151106,17
VO0001,342,8992873130507,21
VO0001,343,8387873120113,12
VO0001,343,8387873140111,11
VO0001,343,8387873120120,14
VO0001,343,8992873150505,10
VO0001,333,8992745540113,7
VO0001,333,8992750540511,25
VO0001,334,8990090990409,16
VO0001,334,8387873140777,4
VO0001,334,8000101190145,12
VO0001,335,8993072680152,18
VO0001,335,8850007331391,1
VO0001,336,8991038773573,3
VO0001,336,8991038773344,22
VO0001,336,8991038773351,14
VO0001,337,8387873140111,13
VO0001,337,8000101190114,4
VO0001,337,8000101190152,6
VO0001,338,8000101190114,14
VO0001,338,8991038773573,8
VO0001,338,8000101190138,1
VO0001,338,8991038110354,1
VO0001,338,838787140104,1
VO0001,326,8992750540504,26
VO0001,326,8992750540412,1
VO0001,327,8888103006820,44
VO0001,327,8888103006868,36
VO0001,327,8997023900023,19
VO0001,327,8993560027537,46
VO0001,328,8992750540931,1
VO0001,328,8993560027612,21
VO0001,328,8993560027629,44
VO0001,329,8993560027544,34
VO0001,329,8993560027612,19
VO0001,330,8888103006844,20
VO0001,330,8888103006882,14
VO0001,331,8998103100692,40
VO0001,332,8997023900016,4
VO0001,332,8993560027544,17
VO0001,332,8992745540113,1
VO0001,332,8997023900030,2
VO0001,332,8992750540511,13
VO0001,332,8992750540504,7
VO0001,664,8999999001094,17
VO0001,664,8999999001117,11
VO0001,664,8999999530235,1
VO0001,664,8999999057695,1
VO0001,664,8999999005443,4
VO0001,664,8999999530228,7
VO0001,664,8999999027278,6
VO0001,664,8999999001124,14
VO0001,195,8993005116048,38
VO0001,195,8993005116055,10
VO0001,195,8993005116062,10
VO0001,195,8993005116024,5
VO0001,195,8993005116017,8
VO0001,195,8993005112033,2
VO0001,195,8993005112040,2
VO0001,195,4809014128009,10
VO0001,196,8993379260804,53
VO0001,196,8993379260798,47
VO0001,196,8993379121204,58
VO0001,196,8993379260026,25
VO0001,196,8993379121211,30
VO0001,197,B85058,11
VO0001,197,8993560024024,88
VO0001,197,8993560024895,111
VO0001,197,8993560024161,15
VO0001,197,8993560024147,20
VO0001,197,8993560025137,6
VO0001,197,8993560025212,17
VO0001,18,8993560024215,47
VO0001,198,8993560024178,41
VO0001,198,8993560024888,55
VO0001,198,8993560024017,34
VO0001,199,8998866602549,71
VO0001,199,8998866602563,46
VO0001,199,8998866602556,54
VO0001,199,8998866610742,89
VO0001,199,8998866602570,68
VO0001,199,8998866606158,65
VO0001,200,8993560026004,26
VO0001,200,8993560026028,16
VO0001,200,8993560024451,8
VO0001,1003,8999269460019,2
VO0001,1003,8999269471015,2
VO0001,1003,8990057782719,4
VO0001,1003,8990057782764,4
VO0001,1003,9556586601014,2
VO0001,1003,9556586601076,4
VO0001,1004,8999269100212,2
VO0001,1004,8999269420211,3
VO0001,1004,8990057882761,6
VO0001,1004,7613032526498,3
VO0001,1004,8992802004039,1
VO0001,1004,8992802004015,1
VO0001,1005,8992802004039,7
VO0001,1005,8992802004015,9
VO0001,1005,B0039,6
VO0001,1005,B5032,4
VO0001,1005,8999002309650,1
VO0001,1005,8886022910266,20
VO0001,1005,8886022930240,16
VO0001,1005,8886022971298,12
